,song_id,song_name,artist_id,artist_name,version,rating,date,preset_id,tonality_name,artist_url,tab_url,hits
1557,2442,One,149,U2,1,4.81683,1047340800,183,,https://www.ultimate-guitar.com/artist/u2_149,https://tabs.ultimate-guitar.com/tab/u2/one-chords-47269,2894084
1558,2442,One,149,U2,1,4.81683,1047340800,183,,https://www.ultimate-guitar.com/artist/u2_149,https://tabs.ultimate-guitar.com/tab/u2/one-chords-47269,2894084
1559,2442,One,149,U2,1,4.81683,1047340800,183,,https://www.ultimate-guitar.com/artist/u2_149,https://tabs.ultimate-guitar.com/tab/u2/one-chords-47269,2894084
1560,143295,You Raise Me Up,10421,Josh Groban,3,4.79343,1145318401,28343,Eb,https://www.ultimate-guitar.com/artist/josh_groban_10421,https://tabs.ultimate-guitar.com/tab/josh-groban/you-raise-me-up-chords-355090,2887356
1561,143295,You Raise Me Up,10421,Josh Groban,3,4.79343,1145318401,28343,Eb,https://www.ultimate-guitar.com/artist/josh_groban_10421,https://tabs.ultimate-guitar.com/tab/josh-groban/you-raise-me-up-chords-355090,2887356
1562,143295,You Raise Me Up,10421,Josh Groban,3,4.79343,1145318401,28343,Eb,https://www.ultimate-guitar.com/artist/josh_groban_10421,https://tabs.ultimate-guitar.com/tab/josh-groban/you-raise-me-up-chords-355090,2887356
1563,143295,You Raise Me Up,10421,Josh Groban,3,4.79343,1145318401,28343,Eb,https://www.ultimate-guitar.com/artist/josh_groban_10421,https://tabs.ultimate-guitar.com/tab/josh-groban/you-raise-me-up-chords-355090,2887356
1564,143295,You Raise Me Up,10421,Josh Groban,3,4.79343,1145318401,28343,Eb,https://www.ultimate-guitar.com/artist/josh_groban_10421,https://tabs.ultimate-guitar.com/tab/josh-groban/you-raise-me-up-chords-355090,2887356
1565,21027,The Man Who Sold The World,780,Nirvana,1,4.80084,1205712001,3101,C#m,https://www.ultimate-guitar.com/artist/nirvana_780,https://tabs.ultimate-guitar.com/tab/nirvana/the-man-who-sold-the-world-chords-651988,2886600
1566,21027,The Man Who Sold The World,780,Nirvana,1,4.80084,1205712001,3101,C#m,https://www.ultimate-guitar.com/artist/nirvana_780,https://tabs.ultimate-guitar.com/tab/nirvana/the-man-who-sold-the-world-chords-651988,2886600
1567,21027,The Man Who Sold The World,780,Nirvana,1,4.80084,1205712001,3101,C#m,https://www.ultimate-guitar.com/artist/nirvana_780,https://tabs.ultimate-guitar.com/tab/nirvana/the-man-who-sold-the-world-chords-651988,2886600
1568,21027,The Man Who Sold The World,780,Nirvana,1,4.80084,1205712001,3101,C#m,https://www.ultimate-guitar.com/artist/nirvana_780,https://tabs.ultimate-guitar.com/tab/nirvana/the-man-who-sold-the-world-chords-651988,2886600
1569,21027,The Man Who Sold The World,780,Nirvana,1,4.80084,1205712001,3101,C#m,https://www.ultimate-guitar.com/artist/nirvana_780,https://tabs.ultimate-guitar.com/tab/nirvana/the-man-who-sold-the-world-chords-651988,2886600
1570,1626489,Sorry,25667,Justin Bieber,1,4.84606,1445531885,28049,F,https://www.ultimate-guitar.com/artist/justin_bieber_25667,https://tabs.ultimate-guitar.com/tab/justin-bieber/sorry-chords-1775840,2884226
1571,1626489,Sorry,25667,Justin Bieber,1,4.84606,1445531885,28049,F,https://www.ultimate-guitar.com/artist/justin_bieber_25667,https://tabs.ultimate-guitar.com/tab/justin-bieber/sorry-chords-1775840,2884226
1572,1626489,Sorry,25667,Justin Bieber,1,4.84606,1445531885,28049,F,https://www.ultimate-guitar.com/artist/justin_bieber_25667,https://tabs.ultimate-guitar.com/tab/justin-bieber/sorry-chords-1775840,2884226
1573,1626489,Sorry,25667,Justin Bieber,1,4.84606,1445531885,28049,F,https://www.ultimate-guitar.com/artist/justin_bieber_25667,https://tabs.ultimate-guitar.com/tab/justin-bieber/sorry-chords-1775840,2884226
1574,1626489,Sorry,25667,Justin Bieber,1,4.84606,1445531885,28049,F,https://www.ultimate-guitar.com/artist/justin_bieber_25667,https://tabs.ultimate-guitar.com/tab/justin-bieber/sorry-chords-1775840,2884226
1575,1626489,Sorry,25667,Justin Bieber,1,4.84606,1445531885,28049,F,https://www.ultimate-guitar.com/artist/justin_bieber_25667,https://tabs.ultimate-guitar.com/tab/justin-bieber/sorry-chords-1775840,2884226
